parameter_id,IMPC_HEM_039_001
gene_symbol,Rap2b
gene_accession_id,MGI:1921262
analysis_id,hd07ks5543d1h47
parameter_name,Large Unstained Cell (LUC) count
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.5370012
