parameter_id,IMPC_XRY_033_001
gene_symbol,Clvs1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Tibia length
analysis_id,2962992iek5yt5z
gene_accession_id,MGI:1921688
pvalue,0.2849613
