parameter_id,MGP_IMM_020_001
gene_symbol,Cdin1
analysis_id,zwhdi76yg442591
parameter_name,Effector gd T cells - % of gd T cells
pvalue,0.1045447
mouse_life_stage,Early adult
gene_accession_id,MGI:3026886
mouse_strain,C57BL
