parameter_id,IMPC_CBC_018_001
analysis_id,ccsry2eo5v5awps
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1919935
pvalue,0.9469625
gene_symbol,Dnajc6
parameter_name,Glucose
