pvalue,0.1057544
parameter_name,Periphery distance travelled
parameter_id,HRWLLA_OFD_010_001
gene_accession_id,MGI:109356
gene_symbol,Snap23
mouse_strain,C57BL
analysis_id,5hy4tpu409nn170
mouse_life_stage,Late adult
