parameter_id,IMPC_OFD_020_001
gene_symbol,Tiprl
analysis_id,a8sk091k1ah7133
gene_accession_id,MGI:1915087
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.07601786
parameter_name,Distance travelled - total
