mouse_strain,C57BL
parameter_name,Embryo turning
parameter_id,IMPC_GEL_011_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1914583
analysis_id,qcze88c53kc022q
pvalue,0.9117238
gene_symbol,Stk35
