parameter_id,IMPC_IMM_046_001
mouse_strain,C57BL
gene_accession_id,MGI:1913396
parameter_name,DN CD44+CD62L- NKT cells
analysis_id,w4kew5k25or82q8
gene_symbol,Maco1
pvalue,0.7256652
mouse_life_stage,Early adult
