parameter_id,ESLIM_011_001_006
analysis_id,90l3cm9z3z2684y
pvalue,0.1512758
mouse_strain,C57BL
gene_symbol,Dnajc5b
parameter_name,110dB startle magnitude
gene_accession_id,MGI:1913576
mouse_life_stage,Early adult
