mouse_strain,C57BL
analysis_id,xp1yz3x213282x8
parameter_name,Periphery - Permanence Time
gene_symbol,Snrpb2
mouse_life_stage,Early adult
parameter_id,M-G-P_007_001_008
pvalue,0.452751
gene_accession_id,MGI:104805
