mouse_life_stage,Early adult
parameter_id,ESLIM_007_001_015
pvalue,0.9663838
gene_symbol,Lurap1
analysis_id,99va050v779mp00
parameter_name,Number of centre entries
gene_accession_id,MGI:1915325
mouse_strain,C57BL
