parameter_id,IMPC_CBC_006_001
gene_symbol,Inpp1
analysis_id,j021txje42az681
pvalue,0.7990935
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:104848
parameter_name,Total protein
