parameter_id,IMPC_XRY_021_001
analysis_id,68yq732t9d093f8
gene_symbol,Lurap1
mouse_strain,C57BL
parameter_name,Humerus
mouse_life_stage,Early adult
pvalue,0.9767542
gene_accession_id,MGI:1915325
