parameter_id,MGP_MLN_014_001
mouse_life_stage,E12.5
parameter_name,Resting CD8+ T cells - % of CD8+
pvalue,0.72634
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
mouse_strain,C57BL
analysis_id,j32w9wpf7964q8z
