parameter_id,IMPC_XRY_021_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Humerus
gene_symbol,Atrn
analysis_id,xlv3h30ra32qy0r
gene_accession_id,MGI:1341628
pvalue,0.4903615
