gene_symbol,Slc39a10
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_022_001
parameter_name,Percentage center time
gene_accession_id,MGI:1914515
mouse_strain,C57BL
analysis_id,0h355v04sbb9u5h
pvalue,0.5073137
