gene_symbol,Col6a3
analysis_id,d7b6s18spy02d0y
gene_accession_id,MGI:88461
parameter_name,Mean right eye lens density
parameter_id,IMPC_EYE_059_001
mouse_strain,C57BL
pvalue,0.7482514
mouse_life_stage,Early adult
