pvalue,0.9560885
mouse_strain,C57BL
parameter_name,PP3 + pulse startle magnitude
gene_accession_id,MGI:1925049
mouse_life_stage,Early adult
gene_symbol,Sla2
analysis_id,l4hakn1l9pj2m5w
parameter_id,ESLIM_011_001_009
