mouse_strain,C57BL
parameter_name,ST
gene_accession_id,MGI:2446274
pvalue,0.4985804
analysis_id,77q5015o4g2ne72
gene_symbol,Frmpd1
parameter_id,IMPC_ECG_008_001
mouse_life_stage,Early adult
