parameter_id,IMPC_CBC_058_001
pvalue,1.312061
parameter_name,Cholesterol ratio
gene_accession_id,MGI:106659
analysis_id,389557pjen96p92
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Sprr1b
