parameter_id,ESLIM_001_001_117
gene_accession_id,MGI:97838
pvalue,0.8023484
gene_symbol,Eprs1
analysis_id,yibdl7u4m141w0o
parameter_name,eye size
mouse_strain,C57BL
mouse_life_stage,E9.5
