mouse_life_stage,E18.5
parameter_id,IMPC_IMM_052_001
gene_accession_id,MGI:1914561
pvalue,0.2475336
analysis_id,5rx7my99081llk2
gene_symbol,Nanp
parameter_name,Eosinophils
mouse_strain,C57BL
