parameter_id,JAX_OFD_021_001
parameter_name,Number of rears - total
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,960abch1fr9571p
pvalue,0.7683422
gene_symbol,Pglyrp3
gene_accession_id,MGI:2685266
