parameter_id,IMPC_IMM_067_001
pvalue,0.2362985
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Follicular B Cells (CD21/35+)
gene_symbol,Tnfsf8
gene_accession_id,MGI:88328
analysis_id,pp0o7sbxma0i3r7
