parameter_id,IMPC_CBC_025_001
mouse_strain,C57BL
parameter_name,LDL-cholesterol
gene_symbol,Orc2
pvalue,0.9692157
analysis_id,q7fb7s9t49108rq
gene_accession_id,MGI:1328306
mouse_life_stage,E9.5
