parameter_id,MGP_IMM_067_001
gene_symbol,Casq1
mouse_life_stage,Early adult
parameter_name,CD11b-low cDC - % of cDC
gene_accession_id,MGI:1309468
analysis_id,agpq117sw3teq8l
mouse_strain,C50BL
pvalue,0.5841133
