gene_accession_id,MGI:105072
gene_symbol,Rab22a
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_001_001
pvalue,0.4675502
parameter_name,Total T cells - % of CD45+
analysis_id,9mh2b26p346p95y
