mouse_life_stage,E12.5
parameter_id,MGP_PBI_018_001
analysis_id,58287h6x90fwk0h
gene_symbol,Mapkap1
parameter_name,Ly6Clow monocyte percentage
mouse_strain,C57BL
pvalue,0.3702937
gene_accession_id,MGI:2444554
