parameter_id,MGP_MLN_001_001
analysis_id,66283yii6352154
gene_symbol,Rhbg
parameter_name,Total T cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:1927379
mouse_life_stage,Early adult
pvalue,0.09092956
