mouse_life_stage,Early adult
parameter_id,JAX_OFD_021_001
parameter_name,Number of rears - total
analysis_id,bhnh1e7g52b374l
mouse_strain,C50BL
gene_symbol,Trp53rkb
pvalue,0.07182442
gene_accession_id,MGI:1914050
