mouse_strain,C57BL
analysis_id,r840x5c11125093
parameter_id,IMPC_IMM_047_001
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
mouse_life_stage,E18.5
pvalue,0.4471187
parameter_name,DN CD44+CD62L+ NKT cells
