parameter_id,IMPC_EYE_024_001
pvalue,0.4520151
analysis_id,t07g9t95539961e
gene_symbol,Frmpd1
parameter_name,Retinal Blood Vessels
mouse_strain,C57BL
gene_accession_id,MGI:2446274
mouse_life_stage,Middle aged adult
