parameter_id,IMPC_CBC_009_001
mouse_life_stage,Early adult
parameter_name,Calcium
mouse_strain,C57BL
pvalue,0.3922764
analysis_id,7nuk77op66gp7oi
gene_accession_id,MGI:3033992
gene_symbol,Cldn19
