mouse_life_stage,Late adult
parameter_name,Phosphorus
parameter_id,HMGULA_CBC_010_001
gene_accession_id,MGI:109356
mouse_strain,C57BL
gene_symbol,Snap23
pvalue,0.2435061
analysis_id,lp37172147kg8wb
