gene_accession_id,MGI:1918025
gene_symbol,Zmynd8
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,MGP_IMM_131_001
pvalue,0.7194638
parameter_name,CD103+ CD11b-low cDC - % of CD45+
analysis_id,db305oh3v409588
