parameter_id,IMPC_EYE_024_001
gene_symbol,Bcs1l
mouse_life_stage,E12.5
parameter_name,Retinal Blood Vessels
pvalue,1.068803
gene_accession_id,MGI:1914071
mouse_strain,C57BL
analysis_id,id59efx266q27n2
