parameter_id,IMPC_ECG_003_001
gene_symbol,Trim46
mouse_life_stage,Early adult
parameter_name,CV
gene_accession_id,MGI:2673000
analysis_id,36fm105c091f188
mouse_strain,C57BL
pvalue,0.5318548
