pvalue,0.438555
parameter_id,MGP_MLN_067_001
gene_symbol,Rap2b
mouse_life_stage,Early adult
parameter_name,Resting CD4+ T helper cells - % of CD45+
gene_accession_id,MGI:1921262
analysis_id,y93nb2yc6isqgdk
mouse_strain,C57BL
