parameter_id,JAX_OFD_014_001
mouse_life_stage,Late adult
pvalue,0.8339773
gene_symbol,Snap23
gene_accession_id,MGI:109356
analysis_id,560673p4u11d27j
mouse_strain,C57BL
parameter_name,Center distance travelled
