mouse_strain,C57BL
parameter_name,PP1 startle magnitude
mouse_life_stage,E15.5
analysis_id,b8x8360ib50350j
gene_accession_id,MGI:88174
gene_symbol,Bmi1
parameter_id,ESLIM_011_001_002
pvalue,0.5739729
