parameter_id,IMPC_OFD_013_001
pvalue,0.8532585
mouse_strain,C57BL
analysis_id,50752w0xo372oyr
gene_accession_id,MGI:1922855
gene_symbol,Kdm5b
parameter_name,Periphery average speed
mouse_life_stage,Early adult
