parameter_id,HMGULA_CBC_005_001
parameter_name,Creatinine
pvalue,0.7302232
gene_symbol,Trim46
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2673000
analysis_id,59216jmb8s687t9
