mouse_life_stage,Middle aged adult
parameter_id,IMPC_CBC_001_001
analysis_id,551khp6fjv27649
pvalue,0.702649
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
mouse_strain,C57BL
parameter_name,Sodium
