parameter_id,M-G-P_013_001_001
gene_accession_id,MGI:1336200
parameter_name,Eye
analysis_id,q16vjkvn4079718
pvalue,0.3008497
gene_symbol,Hpca
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
