gene_accession_id,MGI:1914583
gene_symbol,Stk35
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_079_001
pvalue,0.5653436
parameter_name,KLRG1+ Treg cells - % of CD45+
analysis_id,3ptt25306t3hqcl
