parameter_id,IMPC_XRY_066_001
gene_symbol,Lpgat1
analysis_id,e1401xe8027k5f0
gene_accession_id,MGI:2446186
parameter_name,Sacral processes
mouse_life_stage,Late adult
pvalue,0.2777595
mouse_strain,C57BL
