parameter_id,MGP_IMM_094_001
mouse_strain,C57BL
pvalue,0.1864384
gene_accession_id,MGI:1916220
mouse_life_stage,Early adult
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
gene_symbol,Dcaf12
analysis_id,d3a86884m5km2u6
