mouse_life_stage,E9.5
gene_symbol,Orc2
parameter_id,MGP_IMM_130_001
analysis_id,9np40181433mby5
parameter_name,CD11b-low cDC - % of CD45+
gene_accession_id,MGI:1328306
pvalue,0.5314156
mouse_strain,C57BL
