parameter_id,IMPC_EYE_059_001
analysis_id,6ph5pm4l4r2n8w2
parameter_name,Mean right eye lens density
mouse_strain,C57BL
gene_symbol,Psmd14
gene_accession_id,MGI:1913284
mouse_life_stage,Early adult
pvalue,0.1544887
