parameter_id,MGP_PBI_015_001
gene_accession_id,MGI:1922855
analysis_id,4tx0mr800k6nr4d
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.05347682
parameter_name,IgD+ mature B cell percentage
gene_symbol,Kdm5b
