mouse_life_stage,E9.5
parameter_name,PP1 + pulse startle magnitude
mouse_strain,C57BL
gene_symbol,DMAP1
gene_accession_id,MGI:1913483
analysis_id,2k65yxh4998s1l1
pvalue,0.2019604
parameter_id,ESLIM_011_001_007
