mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,Hemoglobin
gene_symbol,Wars2
gene_accession_id,MGI:1917810
pvalue,0.9097295
parameter_id,IMPC_HEM_003_001
analysis_id,w1t6slbryxyp01e
