mouse_life_stage,E9.5
analysis_id,57d2036qx75l7yz
parameter_id,JAX_URI_002_001
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
mouse_strain,C57BL
parameter_name,Creatinine
pvalue,0.810234
