parameter_id,IMPC_CSD_069_001
pvalue,0.2711614
mouse_life_stage,Early adult
analysis_id,60l9ubp138q4pcs
gene_symbol,Ddx27
parameter_name,Upper teeth appearance
mouse_strain,C57BL
gene_accession_id,MGI:2385884
