parameter_id,IMPC_GEL_060_001
analysis_id,5r2i04uq2yvn002
mouse_strain,C57BL
gene_symbol,Sgip1
pvalue,0.8643007
gene_accession_id,MGI:1920344
parameter_name,Neural tube morphology
mouse_life_stage,Early adult
