parameter_id,JAXLA_CSD_023_001
mouse_life_stage,Middle aged adult
analysis_id,244x91oa400kkpl
parameter_name,Vibrissae - presence
gene_accession_id,MGI:1336200
pvalue,0.1959378
gene_symbol,Hpca
mouse_strain,C57BL
