mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.7657513
gene_accession_id,MGI:1914061
analysis_id,ob54ddbk6sm5474
parameter_id,MGP_IMM_082_001
parameter_name,Resting CD8+ T cells - % of CD45+
gene_symbol,Duoxa2
