pvalue,0.3214091
parameter_name,Retina (combined)
parameter_id,JAXLA_EYE_092_001
mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
analysis_id,9k31u466f6ueh6i
mouse_strain,C57BL
gene_symbol,Dmap1
