parameter_id,MGP_IMM_014_001
mouse_strain,C57BL
pvalue,0.05575144
gene_symbol,Ivd
parameter_name,Effector CD8+ T cells - % of CD8+
analysis_id,6jnfby4578p7344
mouse_life_stage,Early adult
gene_accession_id,MGI:1929242
