parameter_id,ESLIM_007_001_009
gene_accession_id,MGI:3033992
analysis_id,qsogov1e9l6e2y7
parameter_name,Periphery average speed
mouse_life_stage,Early adult
pvalue,0.6747846
mouse_strain,C57BL
gene_symbol,Cldn19
