parameter_id,IMPC_XRY_007_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1917810
gene_symbol,Wars2
analysis_id,69k854pl272k598
mouse_strain,C57BL
parameter_name,Clavicle
pvalue,0.5694847
