gene_symbol,Slc45a3
analysis_id,c5y0jv0qu43er44
parameter_name,Effector CD4+ T helper cells - % of CD45+
parameter_id,MGP_MLN_066_001
pvalue,0.3080387
gene_accession_id,MGI:1922082
mouse_strain,C57BL
mouse_life_stage,Early adult
