mouse_strain,C57BL
gene_symbol,Ola1
parameter_id,IMPC_EYE_092_002
mouse_life_stage,E18.5
gene_accession_id,MGI:1914309
parameter_name,Retina (combined)
pvalue,0.2418767
analysis_id,z30n705pgbb8r38
