parameter_id,IMPC_XRY_025_001
analysis_id,fqu9b2nx2e3x6pg
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.4326743
parameter_name,Tibia
